ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesTerritoryKey,SalesOrderNumber,SalesAmount,OrderDate
529,20220220,20220304,20220227,19177,8,SO53039,3.99,2022-02-20
217,20220220,20220304,20220227,19177,8,SO53039,34.99,2022-02-20
538,20220220,20220304,20220227,28410,10,SO53040,21.49,2022-02-20
529,20220220,20220304,20220227,28410,10,SO53040,3.99,2022-02-20
217,20220220,20220304,20220227,28410,10,SO53040,34.99,2022-02-20
541,20220220,20220304,20220227,11566,7,SO53041,28.99,2022-02-20
530,20220220,20220304,20220227,11566,7,SO53041,4.99,2022-02-20
480,20220220,20220304,20220227,11566,7,SO53041,2.29,2022-02-20
537,20220220,20220304,20220227,11277,6,SO53042,35.00,2022-02-20
528,20220220,20220304,20220227,11277,6,SO53042,4.99,2022-02-20
480,20220220,20220304,20220227,11277,6,SO53042,2.29,2022-02-20
485,20220220,20220304,20220227,17036,6,SO53043,21.98,2022-02-20
222,20220220,20220304,20220227,17036,6,SO53043,34.99,2022-02-20
225,20220220,20220304,20220227,12602,10,SO53044,8.99,2022-02-20
485,20220220,20220304,20220227,18758,6,SO53045,21.98,2022-02-20
478,20220220,20220304,20220227,18758,6,SO53045,9.99,2022-02-20
477,20220220,20220304,20220227,18758,6,SO53045,4.99,2022-02-20
485,20220220,20220304,20220227,12979,1,SO53046,21.98,2022-02-20
486,20220220,20220304,20220227,12979,1,SO53046,159.00,2022-02-20
583,20220220,20220304,20220227,16887,4,SO53047,1700.99,2022-02-20
477,20220220,20220304,20220227,16887,4,SO53047,4.99,2022-02-20
479,20220220,20220304,20220227,16887,4,SO53047,8.99,2022-02-20
487,20220220,20220304,20220227,16887,4,SO53047,54.99,2022-02-20
591,20220220,20220304,20220227,12032,6,SO53048,564.99,2022-02-20
478,20220220,20220304,20220227,12032,6,SO53048,9.99,2022-02-20
477,20220220,20220304,20220227,12032,6,SO53048,4.99,2022-02-20
217,20220220,20220304,20220227,12032,6,SO53048,34.99,2022-02-20
591,20220220,20220304,20220227,15561,1,SO53049,564.99,2022-02-20
535,20220220,20220304,20220227,15561,1,SO53049,24.99,2022-02-20
480,20220220,20220304,20220227,15561,1,SO53049,2.29,2022-02-20
374,20220220,20220304,20220227,20199,4,SO53050,2443.35,2022-02-20
214,20220220,20220304,20220227,20199,4,SO53050,34.99,2022-02-20
463,20220220,20220304,20220227,20199,4,SO53050,24.49,2022-02-20
589,20220220,20220304,20220227,13870,1,SO53051,769.49,2022-02-20
476,20220220,20220304,20220227,13870,1,SO53051,69.99,2022-02-20
357,20220220,20220304,20220227,11741,4,SO53052,2319.99,2022-02-20
485,20220220,20220304,20220227,11741,4,SO53052,21.98,2022-02-20
486,20220220,20220304,20220227,11741,4,SO53052,159.00,2022-02-20
353,20220220,20220304,20220227,11816,4,SO53053,2319.99,2022-02-20
222,20220220,20220304,20220227,11816,4,SO53053,34.99,2022-02-20
363,20220220,20220304,20220227,11837,4,SO53054,2294.99,2022-02-20
477,20220220,20220304,20220227,11837,4,SO53054,4.99,2022-02-20
478,20220220,20220304,20220227,11837,4,SO53054,9.99,2022-02-20
222,20220220,20220304,20220227,11837,4,SO53054,34.99,2022-02-20
363,20220220,20220304,20220227,11326,4,SO53055,2294.99,2022-02-20
528,20220220,20220304,20220227,11326,4,SO53055,4.99,2022-02-20
537,20220220,20220304,20220227,11326,4,SO53055,35.00,2022-02-20
214,20220220,20220304,20220227,11326,4,SO53055,34.99,2022-02-20
363,20220220,20220304,20220227,11297,4,SO53056,2294.99,2022-02-20
537,20220220,20220304,20220227,11297,4,SO53056,35.00,2022-02-20
528,20220220,20220304,20220227,11297,4,SO53056,4.99,2022-02-20
222,20220220,20220304,20220227,11297,4,SO53056,34.99,2022-02-20
566,20220220,20220304,20220227,27774,8,SO53057,742.35,2022-02-20
541,20220220,20220304,20220227,27774,8,SO53057,28.99,2022-02-20
570,20220220,20220304,20220227,27777,8,SO53058,742.35,2022-02-20
541,20220220,20220304,20220227,27777,8,SO53058,28.99,2022-02-20
530,20220220,20220304,20220227,27777,8,SO53058,4.99,2022-02-20
480,20220220,20220304,20220227,27777,8,SO53058,2.29,2022-02-20
575,20220220,20220304,20220227,28309,9,SO53059,2384.07,2022-02-20
214,20220220,20220304,20220227,28309,9,SO53059,34.99,2022-02-20
606,20220220,20220304,20220227,26743,9,SO53060,539.99,2022-02-20
477,20220220,20220304,20220227,26743,9,SO53060,4.99,2022-02-20
479,20220220,20220304,20220227,26743,9,SO53060,8.99,2022-02-20
214,20220220,20220304,20220227,26743,9,SO53060,34.99,2022-02-20
605,20220220,20220304,20220227,26748,9,SO53061,539.99,2022-02-20
217,20220220,20220304,20220227,26748,9,SO53061,34.99,2022-02-20
599,20220220,20220304,20220227,12011,9,SO53062,539.99,2022-02-20
477,20220220,20220304,20220227,12011,9,SO53062,4.99,2022-02-20
478,20220220,20220304,20220227,12011,9,SO53062,9.99,2022-02-20
473,20220220,20220304,20220227,12011,9,SO53062,63.50,2022-02-20
563,20220220,20220304,20220227,22112,6,SO53063,2384.07,2022-02-20
214,20220220,20220304,20220227,22112,6,SO53063,34.99,2022-02-20
237,20220220,20220304,20220227,22112,6,SO53063,49.99,2022-02-20
584,20220220,20220304,20220227,21601,4,SO53064,539.99,2022-02-20
538,20220220,20220304,20220227,21601,4,SO53064,21.49,2022-02-20
529,20220220,20220304,20220227,21601,4,SO53064,3.99,2022-02-20
465,20220220,20220304,20220227,21601,4,SO53064,24.49,2022-02-20
382,20220220,20220304,20220227,18549,6,SO53065,1120.49,2022-02-20
477,20220220,20220304,20220227,18549,6,SO53065,4.99,2022-02-20
479,20220220,20220304,20220227,18549,6,SO53065,8.99,2022-02-20
222,20220220,20220304,20220227,18549,6,SO53065,34.99,2022-02-20
382,20220220,20220304,20220227,19408,4,SO53066,1120.49,2022-02-20
479,20220220,20220304,20220227,19408,4,SO53066,8.99,2022-02-20
386,20220220,20220304,20220227,22639,10,SO53067,1120.49,2022-02-20
217,20220220,20220304,20220227,22639,10,SO53067,34.99,2022-02-20
363,20220221,20220305,20220228,11470,8,SO53068,2294.99,2022-02-21
483,20220221,20220305,20220228,11203,6,SO53069,120.00,2022-02-21
539,20220221,20220305,20220228,14516,9,SO53070,24.99,2022-02-21
529,20220221,20220305,20220228,16694,9,SO53071,3.99,2022-02-21
539,20220221,20220305,20220228,16694,9,SO53071,24.99,2022-02-21
480,20220221,20220305,20220228,16694,9,SO53071,2.29,2022-02-21
484,20220221,20220305,20220228,16694,9,SO53071,7.95,2022-02-21
536,20220221,20220305,20220228,17063,9,SO53072,29.99,2022-02-21
528,20220221,20220305,20220228,17063,9,SO53072,4.99,2022-02-21
480,20220221,20220305,20220228,17063,9,SO53072,2.29,2022-02-21
537,20220221,20220305,20220228,19632,9,SO53073,35.00,2022-02-21
485,20220221,20220305,20220228,19632,9,SO53073,21.98,2022-02-21
537,20220221,20220305,20220228,21212,9,SO53074,35.00,2022-02-21
528,20220221,20220305,20220228,21212,9,SO53074,4.99,2022-02-21
217,20220221,20220305,20220228,21212,9,SO53074,34.99,2022-02-21
528,20220221,20220305,20220228,21367,9,SO53075,4.99,2022-02-21
480,20220221,20220305,20220228,21367,9,SO53075,2.29,2022-02-21
530,20220221,20220305,20220228,14209,9,SO53076,4.99,2022-02-21
529,20220221,20220305,20220228,25129,9,SO53077,3.99,2022-02-21
538,20220221,20220305,20220228,25129,9,SO53077,21.49,2022-02-21
217,20220221,20220305,20220228,25129,9,SO53077,34.99,2022-02-21
529,20220221,20220305,20220228,11902,9,SO53078,3.99,2022-02-21
480,20220221,20220305,20220228,11902,9,SO53078,2.29,2022-02-21
540,20220221,20220305,20220228,16168,9,SO53079,32.60,2022-02-21
480,20220221,20220305,20220228,16168,9,SO53079,2.29,2022-02-21
484,20220221,20220305,20220228,11122,9,SO53080,7.95,2022-02-21
374,20220221,20220305,20220228,23764,8,SO53081,2443.35,2022-02-21
479,20220221,20220305,20220228,23764,8,SO53081,8.99,2022-02-21
477,20220221,20220305,20220228,23764,8,SO53081,4.99,2022-02-21
378,20220221,20220305,20220228,19440,10,SO53082,2443.35,2022-02-21
477,20220221,20220305,20220228,19440,10,SO53082,4.99,2022-02-21
479,20220221,20220305,20220228,19440,10,SO53082,8.99,2022-02-21
222,20220221,20220305,20220228,19440,10,SO53082,34.99,2022-02-21
380,20220221,20220305,20220228,22448,7,SO53083,2443.35,2022-02-21
540,20220221,20220305,20220228,22448,7,SO53083,32.60,2022-02-21
529,20220221,20220305,20220228,22448,7,SO53083,3.99,2022-02-21
480,20220221,20220305,20220228,28094,1,SO53084,2.29,2022-02-21
529,20220221,20220305,20220228,11178,4,SO53085,3.99,2022-02-21
471,20220221,20220305,20220228,11178,4,SO53085,63.50,2022-02-21
217,20220221,20220305,20220228,11178,4,SO53085,34.99,2022-02-21
539,20220221,20220305,20220228,28793,1,SO53086,24.99,2022-02-21
539,20220221,20220305,20220228,28810,4,SO53087,24.99,2022-02-21
491,20220221,20220305,20220228,28810,4,SO53087,53.99,2022-02-21
480,20220221,20220305,20220228,11226,1,SO53088,2.29,2022-02-21
530,20220221,20220305,20220228,11200,6,SO53089,4.99,2022-02-21
463,20220221,20220305,20220228,11200,6,SO53089,24.49,2022-02-21
538,20220221,20220305,20220228,28032,4,SO53090,21.49,2022-02-21
529,20220221,20220305,20220228,28032,4,SO53090,3.99,2022-02-21
234,20220221,20220305,20220228,28032,4,SO53090,49.99,2022-02-21
529,20220221,20220305,20220228,25378,1,SO53091,3.99,2022-02-21
540,20220221,20220305,20220228,25378,1,SO53091,32.60,2022-02-21
480,20220221,20220305,20220228,25378,1,SO53091,2.29,2022-02-21
535,20220221,20220305,20220228,11185,6,SO53092,24.99,2022-02-21
528,20220221,20220305,20220228,11185,6,SO53092,4.99,2022-02-21
214,20220221,20220305,20220228,11185,6,SO53092,34.99,2022-02-21
237,20220221,20220305,20220228,11185,6,SO53092,49.99,2022-02-21
225,20220221,20220305,20220228,11185,6,SO53092,8.99,2022-02-21
529,20220221,20220305,20220228,11331,6,SO53093,3.99,2022-02-21
540,20220221,20220305,20220228,11331,6,SO53093,32.60,2022-02-21
463,20220221,20220305,20220228,11331,6,SO53093,24.49,2022-02-21
536,20220221,20220305,20220228,12055,6,SO53094,29.99,2022-02-21
528,20220221,20220305,20220228,23711,1,SO53095,4.99,2022-02-21
536,20220221,20220305,20220228,23711,1,SO53095,29.99,2022-02-21
478,20220221,20220305,20220228,14655,6,SO53096,9.99,2022-02-21
477,20220221,20220305,20220228,14655,6,SO53096,4.99,2022-02-21
487,20220221,20220305,20220228,14655,6,SO53096,54.99,2022-02-21
536,20220221,20220305,20220228,15974,6,SO53097,29.99,2022-02-21
528,20220221,20220305,20220228,15974,6,SO53097,4.99,2022-02-21
485,20220221,20220305,20220228,15974,6,SO53097,21.98,2022-02-21
214,20220221,20220305,20220228,15974,6,SO53097,34.99,2022-02-21
476,20220221,20220305,20220228,28817,6,SO53098,69.99,2022-02-21
475,20220221,20220305,20220228,16846,6,SO53099,69.99,2022-02-21
491,20220221,20220305,20220228,16846,6,SO53099,53.99,2022-02-21
477,20220221,20220305,20220228,17137,1,SO53100,4.99,2022-02-21
528,20220221,20220305,20220228,28248,6,SO53101,4.99,2022-02-21
477,20220221,20220305,20220228,12077,6,SO53102,4.99,2022-02-21
528,20220221,20220305,20220228,15301,4,SO53103,4.99,2022-02-21
480,20220221,20220305,20220228,15301,4,SO53103,2.29,2022-02-21
484,20220221,20220305,20220228,15301,4,SO53103,7.95,2022-02-21
528,20220221,20220305,20220228,13696,8,SO53104,4.99,2022-02-21
214,20220221,20220305,20220228,13696,8,SO53104,34.99,2022-02-21
225,20220221,20220305,20220228,13696,8,SO53104,8.99,2022-02-21
485,20220221,20220305,20220228,18150,7,SO53105,21.98,2022-02-21
487,20220221,20220305,20220228,18150,7,SO53105,54.99,2022-02-21
539,20220221,20220305,20220228,16254,7,SO53106,24.99,2022-02-21
535,20220221,20220305,20220228,17738,8,SO53107,24.99,2022-02-21
477,20220221,20220305,20220228,23770,10,SO53108,4.99,2022-02-21
529,20220221,20220305,20220228,12509,7,SO53109,3.99,2022-02-21
225,20220221,20220305,20220228,12509,7,SO53109,8.99,2022-02-21
529,20220221,20220305,20220228,26037,10,SO53110,3.99,2022-02-21
222,20220221,20220305,20220228,26037,10,SO53110,34.99,2022-02-21
477,20220221,20220305,20220228,22795,7,SO53111,4.99,2022-02-21
488,20220221,20220305,20220228,22795,7,SO53111,53.99,2022-02-21
225,20220221,20220305,20220228,22795,7,SO53111,8.99,2022-02-21
529,20220221,20220305,20220228,20941,7,SO53112,3.99,2022-02-21
480,20220221,20220305,20220228,20941,7,SO53112,2.29,2022-02-21
483,20220221,20220305,20220228,20941,7,SO53112,120.00,2022-02-21
530,20220221,20220305,20220228,14840,10,SO53113,4.99,2022-02-21
541,20220221,20220305,20220228,14840,10,SO53113,28.99,2022-02-21
530,20220221,20220305,20220228,12646,8,SO53114,4.99,2022-02-21
537,20220221,20220305,20220228,11806,4,SO53115,35.00,2022-02-21
528,20220221,20220305,20220228,11806,4,SO53115,4.99,2022-02-21
480,20220221,20220305,20220228,11806,4,SO53115,2.29,2022-02-21
537,20220221,20220305,20220228,11883,1,SO53116,35.00,2022-02-21
528,20220221,20220305,20220228,11883,1,SO53116,4.99,2022-02-21
480,20220221,20220305,20220228,11883,1,SO53116,2.29,2022-02-21
485,20220221,20220305,20220228,15816,6,SO53117,21.98,2022-02-21
222,20220221,20220305,20220228,15816,6,SO53117,34.99,2022-02-21
465,20220221,20220305,20220228,15816,6,SO53117,24.49,2022-02-21
485,20220221,20220305,20220228,17387,6,SO53118,21.98,2022-02-21
214,20220221,20220305,20220228,17387,6,SO53118,34.99,2022-02-21
361,20220221,20220305,20220228,11983,4,SO53119,2294.99,2022-02-21
361,20220221,20220305,20220228,11664,4,SO53120,2294.99,2022-02-21
537,20220221,20220305,20220228,11664,4,SO53120,35.00,2022-02-21
528,20220221,20220305,20220228,11664,4,SO53120,4.99,2022-02-21
217,20220221,20220305,20220228,11664,4,SO53120,34.99,2022-02-21
353,20220221,20220305,20220228,11160,4,SO53121,2319.99,2022-02-21
480,20220221,20220305,20220228,11160,4,SO53121,2.29,2022-02-21
357,20220221,20220305,20220228,11298,4,SO53122,2319.99,2022-02-21
477,20220221,20220305,20220228,11298,4,SO53122,4.99,2022-02-21
225,20220221,20220305,20220228,11298,4,SO53122,8.99,2022-02-21
478,20220221,20220305,20220228,11298,4,SO53122,9.99,2022-02-21
605,20220221,20220305,20220228,19770,9,SO53123,539.99,2022-02-21
479,20220221,20220305,20220228,19770,9,SO53123,8.99,2022-02-21
565,20220221,20220305,20220228,26315,4,SO53124,742.35,2022-02-21
530,20220221,20220305,20220228,26315,4,SO53124,4.99,2022-02-21
541,20220221,20220305,20220228,26315,4,SO53124,28.99,2022-02-21
566,20220221,20220305,20220228,28674,4,SO53125,742.35,2022-02-21
217,20220221,20220305,20220228,28674,4,SO53125,34.99,2022-02-21
231,20220221,20220305,20220228,28674,4,SO53125,49.99,2022-02-21
465,20220221,20220305,20220228,28674,4,SO53125,24.49,2022-02-21
359,20220221,20220305,20220228,11460,9,SO53126,2294.99,2022-02-21
575,20220221,20220305,20220228,24437,4,SO53127,2384.07,2022-02-21
541,20220221,20220305,20220228,24437,4,SO53127,28.99,2022-02-21
530,20220221,20220305,20220228,24437,4,SO53127,4.99,2022-02-21
225,20220221,20220305,20220228,24437,4,SO53127,8.99,2022-02-21
584,20220221,20220305,20220228,24778,6,SO53128,539.99,2022-02-21
479,20220221,20220305,20220228,24778,6,SO53128,8.99,2022-02-21
484,20220221,20220305,20220228,24778,6,SO53128,7.95,2022-02-21
483,20220221,20220305,20220228,24778,6,SO53128,120.00,2022-02-21
382,20220221,20220305,20220228,23858,6,SO53129,1120.49,2022-02-21
479,20220221,20220305,20220228,23858,6,SO53129,8.99,2022-02-21
477,20220221,20220305,20220228,23858,6,SO53129,4.99,2022-02-21
382,20220221,20220305,20220228,19450,8,SO53130,1120.49,2022-02-21
479,20220221,20220305,20220228,19450,8,SO53130,8.99,2022-02-21
477,20220221,20220305,20220228,19450,8,SO53130,4.99,2022-02-21
489,20220221,20220305,20220228,19450,8,SO53130,53.99,2022-02-21
606,20220221,20220305,20220228,27956,10,SO53131,539.99,2022-02-21
477,20220221,20220305,20220228,27956,10,SO53131,4.99,2022-02-21
479,20220221,20220305,20220228,27956,10,SO53131,8.99,2022-02-21
575,20220221,20220305,20220228,14428,8,SO53132,2384.07,2022-02-21
541,20220221,20220305,20220228,14428,8,SO53132,28.99,2022-02-21
577,20220222,20220306,20220301,11997,9,SO53133,1214.85,2022-02-22
222,20220222,20220306,20220301,11997,9,SO53133,34.99,2022-02-22
363,20220222,20220306,20220301,11479,7,SO53134,2294.99,2022-02-22
537,20220222,20220306,20220301,11479,7,SO53134,35.00,2022-02-22
528,20220222,20220306,20220301,11479,7,SO53134,4.99,2022-02-22
480,20220222,20220306,20220301,11479,7,SO53134,2.29,2022-02-22
484,20220222,20220306,20220301,11479,7,SO53134,7.95,2022-02-22
357,20220222,20220306,20220301,11413,10,SO53135,2319.99,2022-02-22
485,20220222,20220306,20220301,11413,10,SO53135,21.98,2022-02-22
225,20220222,20220306,20220301,11413,10,SO53135,8.99,2022-02-22
535,20220222,20220306,20220301,13624,9,SO53136,24.99,2022-02-22
217,20220222,20220306,20220301,13624,9,SO53136,34.99,2022-02-22
485,20220222,20220306,20220301,17484,9,SO53137,21.98,2022-02-22
540,20220222,20220306,20220301,15809,9,SO53138,32.60,2022-02-22
467,20220222,20220306,20220301,13670,9,SO53139,24.49,2022-02-22
491,20220222,20220306,20220301,17307,9,SO53140,53.99,2022-02-22
225,20220222,20220306,20220301,17307,9,SO53140,8.99,2022-02-22
372,20220222,20220306,20220301,23636,10,SO53141,2443.35,2022-02-22
529,20220222,20220306,20220301,23636,10,SO53141,3.99,2022-02-22
540,20220222,20220306,20220301,23636,10,SO53141,32.60,2022-02-22
491,20220222,20220306,20220301,11505,6,SO53142,53.99,2022-02-22
529,20220222,20220306,20220301,11520,6,SO53143,3.99,2022-02-22
234,20220222,20220306,20220301,11520,6,SO53143,49.99,2022-02-22
482,20220222,20220306,20220301,11520,6,SO53143,8.99,2022-02-22
530,20220222,20220306,20220301,27229,4,SO53144,4.99,2022-02-22
541,20220222,20220306,20220301,27229,4,SO53144,28.99,2022-02-22
217,20220222,20220306,20220301,27229,4,SO53144,34.99,2022-02-22
463,20220222,20220306,20220301,27229,4,SO53144,24.49,2022-02-22
535,20220222,20220306,20220301,26340,1,SO53145,24.99,2022-02-22
528,20220222,20220306,20220301,26340,1,SO53145,4.99,2022-02-22
217,20220222,20220306,20220301,26340,1,SO53145,34.99,2022-02-22
535,20220222,20220306,20220301,26237,4,SO53146,24.99,2022-02-22
480,20220222,20220306,20220301,26237,4,SO53146,2.29,2022-02-22
535,20220222,20220306,20220301,25902,1,SO53147,24.99,2022-02-22
528,20220222,20220306,20220301,25902,1,SO53147,4.99,2022-02-22
222,20220222,20220306,20220301,25902,1,SO53147,34.99,2022-02-22
528,20220222,20220306,20220301,11631,6,SO53148,4.99,2022-02-22
536,20220222,20220306,20220301,11631,6,SO53148,29.99,2022-02-22
485,20220222,20220306,20220301,11631,6,SO53148,21.98,2022-02-22
228,20220222,20220306,20220301,11631,6,SO53148,49.99,2022-02-22
478,20220222,20220306,20220301,14328,6,SO53149,9.99,2022-02-22
477,20220222,20220306,20220301,14328,6,SO53149,4.99,2022-02-22
214,20220222,20220306,20220301,14328,6,SO53149,34.99,2022-02-22
476,20220222,20220306,20220301,19005,1,SO53150,69.99,2022-02-22
465,20220222,20220306,20220301,19005,1,SO53150,24.49,2022-02-22
475,20220222,20220306,20220301,28141,6,SO53151,69.99,2022-02-22
463,20220222,20220306,20220301,28141,6,SO53151,24.49,2022-02-22
476,20220222,20220306,20220301,18811,6,SO53152,69.99,2022-02-22
528,20220222,20220306,20220301,23255,6,SO53153,4.99,2022-02-22
217,20220222,20220306,20220301,23255,6,SO53153,34.99,2022-02-22
528,20220222,20220306,20220301,15366,4,SO53154,4.99,2022-02-22
487,20220222,20220306,20220301,15366,4,SO53154,54.99,2022-02-22
528,20220222,20220306,20220301,14404,1,SO53155,4.99,2022-02-22
537,20220222,20220306,20220301,16582,8,SO53156,35.00,2022-02-22
537,20220222,20220306,20220301,13802,7,SO53157,35.00,2022-02-22
528,20220222,20220306,20220301,13802,7,SO53157,4.99,2022-02-22
478,20220222,20220306,20220301,13802,7,SO53157,9.99,2022-02-22
477,20220222,20220306,20220301,13802,7,SO53157,4.99,2022-02-22
467,20220222,20220306,20220301,13802,7,SO53157,24.49,2022-02-22
485,20220222,20220306,20220301,14973,8,SO53158,21.98,2022-02-22
